name,height,reach,age,rank,total_rounds,title_bouts,dias_inativo,wins,losses,win_streak,lose_streak,longest_win_streak,ko_wins,sub_wins,SLpM,sig_str_acc,td_avg,td_acc,sub_avg,ctrl_avg,kd_per_fight,head_ratio,body_ratio,leg_ratio,distance_ratio,clinch_ratio,ground_ratio,sig_pct_fade,td_fade,ctrl_fade,rev_avg,finish_rate,ko_rate,sub_rate,SApM,str_def,td_def,ufc_debut,win_rate_l5,win_rate_l3
Aaron Simpson,182.88,185.42,38,,26,0,4973,7.0,4.0,0.0,1.0,3.0,2.0,0.0,3.5138850701127304,0.5263333333333333,3.1,0.3406593406593406,0.3,316.0,0.5,0.539906103286385,0.2183098591549295,0.2417840375586854,0.3615023474178404,0.3990610328638497,0.2394366197183098,0.215,0.0,193.33333333333331,0.0,0.3,0.3,0.0,2.5570525158097333,0.5627644569816643,0.8214285714285714,2010-06-19,0.3333333333333333,0.3333333333333333
Virna Jandiroba,160.02,162.56,37,1.0,28,0,205,9.0,4.0,1.0,0.0,5.0,1.0,3.0,2.3257287705956906,0.4054999999999999,2.5,0.375,1.3333333333333333,334.3333333333333,0.0833333333333333,0.8038147138964578,0.1498637602179836,0.0463215258855585,0.776566757493188,0.1389645776566757,0.0844686648501362,-0.1693333333333332,1.75,305.5,0.5,0.3333333333333333,0.0833333333333333,0.25,2.8960709759188843,0.5558794946550049,0.7419354838709677,2019-04-27,0.8,1.0
Uriah Hall,182.88,200.66,37,9.0,42,1,1416,10.0,9.0,0.0,2.0,4.0,8.0,0.0,3.4824399260628462,0.5006666666666668,0.3888888888888889,0.3888888888888889,0.1111111111111111,39.27777777777778,0.4444444444444444,0.5621019108280255,0.2006369426751592,0.2372611464968153,0.802547770700637,0.0589171974522293,0.1385350318471337,-0.168,-1.0,-75.83333333333334,0.2222222222222222,0.6111111111111112,0.6111111111111112,0.0,4.097019286966686,0.5486155827430779,0.6739130434782609,2013-04-13,0.4,0.0
Derrick Lewis,190.5,200.66,40,8.0,66,2,114,20.0,11.0,0.0,1.0,6.0,16.0,0.0,2.5098777046095955,0.5107,0.3333333333333333,0.2631578947368421,0.0,61.63333333333333,0.3666666666666666,0.7901049475262368,0.1664167916041979,0.0434782608695652,0.3898050974512743,0.184407796101949,0.4257871064467766,-0.0823166666666667,-0.1,-40.3,0.1333333333333333,0.8333333333333334,0.7666666666666667,0.0666666666666666,2.4873000940733774,0.4055755395683453,0.5294117647058824,2014-04-19,0.6,0.6666666666666666
Molly McCann,162.56,157.48,34,,30,0,422,7.0,7.0,0.0,2.0,3.0,2.0,1.0,5.813742044421353,0.5084615384615384,1.3076923076923077,0.3695652173913043,0.3846153846153846,81.3076923076923,0.1538461538461538,0.6916890080428955,0.1930294906166219,0.1152815013404825,0.8337801608579088,0.081769436997319,0.0844504021447721,-0.0134999999999999,-1.45,-25.3,0.0769230769230769,0.4615384615384615,0.1538461538461538,0.3076923076923077,4.444444444444445,0.6303583977512298,0.40625,2018-05-27,0.6,1.0
Ronda Rousey,170.18,172.72,29,1.0,10,7,3426,6.0,2.0,0.0,2.0,6.0,3.0,3.0,4.637883008356546,0.485,1.1428571428571428,0.7272727272727273,0.7142857142857143,101.71428571428572,0.2857142857142857,0.6936936936936937,0.2072072072072072,0.0990990990990991,0.2882882882882883,0.4504504504504504,0.2612612612612612,-0.2916666666666667,-3.5,-321.6666666666667,0.1428571428571428,1.0,0.5714285714285714,0.4285714285714285,3.7604456824512535,0.4,0.5,2013-02-23,0.8,0.6666666666666666
Jon Olav Einemo,198.12,206.0,36,,2,0,5224,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.088176352705411,0.475,1.0,0.25,0.0,113.0,0.0,0.8235294117647058,0.1176470588235294,0.0588235294117647,0.6764705882352942,0.3235294117647059,0.0,,,,0.0,1.0,1.0,0.0,6.613226452905812,0.4270833333333333,0.0,2011-06-11,0.0,0.0
Montserrat Conejo,152.4,154.94,28,,3,0,1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-20,1.0,1.0
Jacob Kilburn,175.26,182.88,25,,4,0,1948,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.36144578313253,0.5,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,,,,0.0,1.0,0.0,1.0,8.915662650602409,0.1395348837209302,0.0,2019-12-07,0.0,0.0
Alex Morono,180.34,182.88,35,,57,0,100,13.0,11.0,0.0,4.0,4.0,2.0,2.0,5.02625563723976,0.3802173913043479,0.2608695652173913,0.24,0.2608695652173913,41.69565217391305,0.217391304347826,0.7942477876106194,0.1349557522123893,0.0707964601769911,0.8871681415929203,0.0715339233038348,0.0412979351032448,-0.0083862433862433,0.2222222222222222,-17.333333333333332,0.0434782608695652,0.3043478260869565,0.217391304347826,0.0869565217391304,4.777908197936616,0.5631989156218231,0.4782608695652174,2016-01-02,0.4,0.3333333333333333
Todd Brown,180.34,188.0,34,,3,0,5555,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.8666666666666667,0.3899999999999999,0.0,0.0,0.0,132.0,0.0,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.6428571428571429,0.3571428571428571,0.0,,,,0.0,0.0,0.0,0.0,4.0,0.4642857142857143,0.5,2010-08-07,0.0,0.0
Su Mudaerji,172.72,182.88,25,,6,0,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-24,0.6666666666666666,0.6666666666666666
Chase Sherman,193.04,198.12,33,,33,0,1101,4.0,11.0,0.0,2.0,2.0,3.0,0.0,6.295871559633027,0.4273809523809523,0.0714285714285714,0.5,0.0,25.428571428571427,0.2142857142857142,0.5519125683060109,0.2065573770491803,0.2415300546448087,0.9136612021857924,0.0644808743169398,0.0218579234972677,0.0111111111111111,0.1666666666666666,-1.416666666666666,0.0,0.5714285714285714,0.4285714285714285,0.1428571428571428,6.853211009174312,0.5193050193050193,0.6666666666666667,2016-08-06,0.2,0.3333333333333333
Jasmine Jasudavicius,170.18,172.72,36,5.0,31,0,212,9.0,3.0,1.0,0.0,5.0,0.0,3.0,3.58835809898072,0.4599999999999999,2.0,0.4313725490196078,0.5454545454545454,355.1818181818182,0.0909090909090909,0.6837782340862423,0.2361396303901437,0.0800821355236139,0.6427104722792608,0.1232032854209445,0.2340862422997946,0.012888888888889,0.2000000000000001,-161.0,0.0909090909090909,0.3636363636363636,0.0909090909090909,0.2727272727272727,3.6399361414712015,0.5113748763600396,0.75,2022-01-22,1.0,1.0
Lara Procopio,162.56,170.18,25,,6,0,1794,1.0,2.0,0.0,1.0,1.0,0.0,0.0,6.7,0.6033333333333334,3.5,0.5,0.5,362.5,0.0,0.7064676616915423,0.1194029850746268,0.1741293532338308,0.8805970149253731,0.0796019900497512,0.0398009950248756,0.08,7.0,681.0,0.0,0.0,0.0,0.0,6.933333333333334,0.4773869346733668,1.0,2019-08-31,0.5,0.5
Diego Rivas,172.72,175.26,26,,8,0,2921,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.328308996702779,0.3883333333333333,1.3333333333333333,0.8,0.6666666666666666,146.0,0.3333333333333333,0.5531914893617021,0.1702127659574468,0.2765957446808511,0.723404255319149,0.0638297872340425,0.2127659574468085,-0.0233333333333333,-1.0,-389.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.3457371643900142,0.5174418604651163,0.6363636363636364,2014-11-08,1.0,1.0
Wes Schultz,185.42,195.58,29,,3,0,79,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.2,0.23,0.0,0.0,0.0,28.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,,,,0.0,1.0,1.0,0.0,6.0,0.3478260869565217,1.0,2026-02-28,,
Douglas Silva de Andrade,170.18,172.72,40,,34,0,79,7.0,7.0,0.0,2.0,2.0,2.0,1.0,3.5420723583068563,0.4026923076923077,0.4615384615384615,0.4285714285714285,0.1538461538461538,44.07692307692308,0.4615384615384615,0.5225694444444444,0.2326388888888889,0.2447916666666666,0.921875,0.0572916666666666,0.0208333333333333,0.1025833333333333,-0.55,43.05,0.0769230769230769,0.3846153846153846,0.2307692307692307,0.1538461538461538,3.929486522496669,0.5754152823920267,0.7254901960784313,2014-02-15,0.6,0.6666666666666666
Julianna Pena,167.64,175.26,35,0.0,31,4,345,8.0,4.0,0.0,1.0,4.0,2.0,2.0,3.249412554548506,0.459969696969697,1.6363636363636365,0.5625,0.7272727272727273,246.0909090909091,0.0,0.7830578512396694,0.1880165289256198,0.0289256198347107,0.6198347107438017,0.134297520661157,0.2458677685950413,-0.0591777777777777,-0.6000000000000001,-115.33333333333331,0.0909090909090909,0.5454545454545454,0.1818181818181818,0.3636363636363636,2.531050688150386,0.5792410714285714,0.2307692307692307,2013-11-30,0.6,0.6666666666666666
Tyson Nam,170.18,172.72,39,,15,0,1038,3.0,5.0,0.0,2.0,2.0,3.0,0.0,3.4895259095920617,0.3897619047619048,0.0,0.0,0.0,17.857142857142858,0.4285714285714285,0.6635071090047393,0.1943127962085308,0.1421800947867298,0.8862559241706162,0.0331753554502369,0.0805687203791469,0.0555555555555555,0.0,-47.5,0.0,0.5714285714285714,0.4285714285714285,0.1428571428571428,5.441014332965821,0.6328125,1.0,2019-09-21,0.4,0.6666666666666666
Cody Donovan,190.5,187.96,33,,4,0,4321,1.0,3.0,0.0,3.0,1.0,1.0,0.0,6.122448979591836,0.6516666666666666,0.3333333333333333,0.2,0.0,49.0,0.3333333333333333,0.5875,0.375,0.0375,0.6625,0.275,0.0625,-0.1049999999999999,-1.0,-43.0,0.0,1.0,1.0,0.0,4.285714285714286,0.4954954954954955,0.0,2012-12-14,0.3333333333333333,0.3333333333333333
Vik Grujic,180.34,185.42,38,,5,0,4027,1.0,3.0,0.0,2.0,1.0,1.0,0.0,1.1296162201303404,0.4833333333333333,0.6666666666666666,0.3333333333333333,0.0,73.0,0.0,0.8461538461538461,0.0769230769230769,0.0769230769230769,0.6153846153846154,0.3846153846153846,0.0,0.79,1.0,113.0,0.0,0.6666666666666666,0.6666666666666666,0.0,3.779869659666909,0.364963503649635,0.0,2014-04-16,0.0,0.0
Melinda Fabian,167.64,167.64,30,,3,0,2886,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.2666666666666666,0.42,0.0,0.0,0.0,25.0,1.0,0.6938775510204082,0.2448979591836734,0.0612244897959183,0.6530612244897959,0.3469387755102041,0.0,,,,0.0,0.0,0.0,0.0,3.1333333333333333,0.419753086419753,1.0,2018-06-23,,
Mike Russow,185.42,185.42,36,,12,0,4860,4.0,2.0,0.0,2.0,4.0,2.0,0.0,1.3260672116257948,0.3929999999999999,3.4,0.4722222222222222,0.4,309.8,0.2,0.8493150684931506,0.1506849315068493,0.0,0.5753424657534246,0.0410958904109589,0.3835616438356164,0.0083333333333333,-5.0,-395.3333333333333,0.2,0.6,0.6,0.0,2.742960944595822,0.6234413965087282,1.0,2010-05-29,1.0,1.0
Kyung Ho Kang,175.26,185.42,36,,33,0,695,8.0,6.0,0.0,2.0,3.0,0.0,4.0,3.352757544224766,0.4774358974358975,1.5384615384615383,0.5714285714285714,0.6923076923076923,247.69230769230768,0.3076923076923077,0.7690875232774674,0.0912476722532588,0.1396648044692737,0.7486033519553073,0.0428305400372439,0.2085661080074488,0.1138333333333333,-1.7,-268.65,0.3846153846153846,0.3076923076923077,0.0,0.3076923076923077,3.3340270551508846,0.5564784053156147,0.6842105263157895,2013-08-31,0.8,0.6666666666666666
Kron Gracie,175.26,177.8,36,,7,0,527,1.0,3.0,0.0,3.0,1.0,0.0,1.0,3.7383177570093458,0.3977777777777778,0.3333333333333333,0.25,0.3333333333333333,40.333333333333336,0.0,0.7666666666666667,0.0416666666666666,0.1916666666666666,0.9,0.0916666666666666,0.0083333333333333,0.3733333333333333,-1.0,-31.0,0.0,0.3333333333333333,0.0,0.3333333333333333,6.822429906542056,0.5340425531914894,1.0,2019-02-17,0.3333333333333333,0.3333333333333333
Zachary Reese,193.04,195.58,30,,3,0,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-02,0.0,0.0
Eduarda Moura,167.64,170.18,31,,12,0,100,3.0,2.0,0.0,1.0,2.0,1.0,0.0,3.1589023611997447,0.46125,3.25,0.3611111111111111,0.0,297.0,0.0,0.8545454545454545,0.0666666666666666,0.0787878787878787,0.6060606060606061,0.0484848484848484,0.3454545454545454,-0.41,-0.5,-139.5,0.0,0.25,0.25,0.0,2.6611359285258454,0.611731843575419,0.8,2023-11-04,0.75,0.6666666666666666
Amanda Nunes,172.72,175.26,35,0.0,45,11,1073,16.0,2.0,2.0,0.0,12.0,7.0,3.0,3.734558124802027,0.5572745098039215,1.8823529411764703,0.5925925925925926,0.5882352941176471,222.23529411764707,0.4705882352941176,0.6768447837150128,0.1221374045801526,0.2010178117048346,0.6666666666666666,0.0356234096692111,0.2977099236641221,-0.0328095238095238,2.2,268.0,0.0,0.7058823529411765,0.4705882352941176,0.2352941176470588,2.869643934821968,0.5733512786002692,0.8333333333333334,2013-08-03,0.8,0.6666666666666666
Josh Copeland,185.42,190.5,32,,3,0,4083,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.3333333333333333,0.3566666666666667,0.0,0.0,0.0,10.0,0.0,0.65,0.3,0.05,0.65,0.35,0.0,,,,0.0,0.0,0.0,0.0,4.2,0.5655172413793104,0.0,2014-11-22,0.0,0.0
Johny Hendricks,175.26,175.26,34,,54,3,3117,13.0,8.0,0.0,2.0,6.0,5.0,0.0,3.531106385897524,0.5219666666666667,3.05,0.5169491525423728,0.3,240.9,0.3,0.668997668997669,0.0874125874125874,0.2435897435897435,0.6736596736596736,0.2424242424242424,0.0839160839160839,-0.1836111111111111,-0.625,45.25,0.0,0.35,0.35,0.0,3.4407116331289407,0.5507442489851151,0.675,2010-05-08,0.4,0.3333333333333333
Jack May,203.2,200.66,33,,1,0,4293,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.1406844106463878,0.83,1.0,0.3333333333333333,0.0,111.0,0.0,0.2,0.4,0.4,0.4,0.0,0.6,,,,1.0,1.0,1.0,0.0,5.019011406844106,0.1851851851851852,0.0,2014-04-19,0.0,0.0
Giga Chikadze,182.88,187.96,37,15.0,34,0,156,8.0,4.0,0.0,3.0,7.0,3.0,0.0,3.934985223914526,0.4589696969696969,0.1818181818181818,0.4,0.1818181818181818,17.272727272727273,0.5454545454545454,0.58578856152513,0.2495667244367417,0.1646447140381282,0.9116117850953206,0.0086655112651646,0.0797227036395147,0.0139555555555556,-0.6666666666666666,-22.333333333333336,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,3.484882927938168,0.6163663663663663,0.6774193548387097,2019-09-28,0.8,0.6666666666666666
Jorge Santiago,185.42,187.96,32,,11,0,4839,1.0,5.0,0.0,5.0,1.0,1.0,0.0,1.3545521835677277,0.45,0.4,0.25,0.6,65.6,0.2,0.7049180327868853,0.0983606557377049,0.1967213114754098,0.7704918032786885,0.1147540983606557,0.1147540983606557,-0.2833333333333333,-1.0,-5.666666666666664,0.2,0.8,0.8,0.0,2.4204293116210214,0.5962962962962963,0.625,2011-05-28,0.0,0.0
Eric Shelton,167.64,172.72,28,11.0,15,0,2613,2.0,4.0,0.0,1.0,1.0,0.0,0.0,2.7466666666666666,0.426,3.4,0.5151515151515151,0.2,230.0,0.0,0.8009708737864077,0.145631067961165,0.0533980582524271,0.5242718446601942,0.0145631067961165,0.4611650485436893,0.1088888888888888,0.0,141.66666666666669,0.2,0.0,0.0,0.0,1.6266666666666667,0.6592178770949721,0.4347826086956522,2017-01-28,0.25,0.3333333333333333
Jared Papazian,172.72,170.18,24,,4,0,4902,0.0,3.0,0.0,3.0,0.0,0.0,0.0,4.087193460490463,0.4333333333333333,0.0,0.0,0.0,91.5,0.0,0.6533333333333333,0.2266666666666666,0.12,0.8133333333333334,0.1866666666666666,0.0,-0.0466666666666667,0.0,-183.0,0.0,0.5,0.0,0.5,4.959128065395095,0.4347826086956522,0.5,2012-01-20,0.0,0.0
Joshua Weems,172.72,175.26,28,,1,0,1297,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2022-10-29,,
Raoni Barcelos,170.18,170.18,38,,35,0,191,11.0,4.0,5.0,0.0,5.0,2.0,2.0,4.922260837753796,0.5186904761904761,1.9285714285714288,0.313953488372093,0.5,175.64285714285714,0.3571428571428571,0.7413600891861761,0.1293199554069119,0.1293199554069119,0.7447045707915273,0.0635451505016722,0.1917502787068004,0.0515277777777777,0.75,-58.91666666666666,0.0,0.3571428571428571,0.2142857142857142,0.1428571428571428,4.400951161514542,0.6101118133203695,0.8780487804878049,2018-07-14,0.6,1.0
Elisha Ellison,182.88,198.12,28,,0,0,233,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2025-09-27,,
Shane Campbell,182.88,180.34,29,,9,0,3551,1.0,4.0,0.0,3.0,1.0,0.0,0.0,3.8912621359223305,0.5583333333333333,1.0,0.2857142857142857,0.0,143.25,0.0,0.3952095808383233,0.2754491017964072,0.3293413173652694,0.7425149700598802,0.0958083832335329,0.1616766467065868,0.1683333333333334,1.0,100.0,0.25,0.5,0.25,0.25,3.029126213592233,0.5501730103806228,0.8235294117647058,2015-04-25,0.3333333333333333,0.3333333333333333
Mirko Cro Cop,187.96,185.42,40,,23,0,4055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-06-12,0.25,0.0
Jeremy Stephens,175.26,180.34,38,,86,0,380,15.0,21.0,0.0,8.0,3.0,8.0,0.0,3.0432881504153912,0.4178285714285714,0.8571428571428571,0.3846153846153846,0.2857142857142857,122.4,0.5142857142857142,0.5869905956112853,0.1739811912225705,0.2390282131661442,0.7351097178683386,0.097962382445141,0.1669278996865204,-0.1433333333333333,-0.5874125874125875,-102.08391608391608,0.2,0.4,0.3142857142857143,0.0857142857142857,3.0106606156612576,0.5948842032492223,0.6147540983606558,2010-05-08,0.6,0.3333333333333333
TJ Laramie,167.64,167.64,24,,2,0,1493,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,1.0,15.0,0.1176470588235294,1.0,2020-09-19,0.0,0.0
Yuneisy Duben,162.56,165.1,28,,1,0,429,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2025-03-15,,
Chris Cariaso,160.02,160.02,34,10.0,34,1,3880,7.0,6.0,0.0,3.0,3.0,1.0,0.0,3.394954550097028,0.4140277777777778,0.8333333333333334,0.4,0.5,99.16666666666669,0.0,0.5884476534296029,0.2870036101083033,0.1245487364620938,0.6750902527075813,0.2328519855595668,0.0920577617328519,-0.1520833333333333,-0.25,-105.0,0.0833333333333333,0.25,0.0833333333333333,0.1666666666666666,2.414462261260341,0.5917098445595854,0.5857142857142856,2011-01-22,0.6,1.0
Livinha Souza,160.02,160.02,30,,11,0,1668,3.0,3.0,0.0,2.0,2.0,0.0,1.0,2.06,0.414,1.6,0.4444444444444444,0.8,93.2,0.0,0.4271844660194174,0.2427184466019417,0.3300970873786408,0.7087378640776699,0.1650485436893204,0.1262135922330097,-0.1766666666666667,0.0,29.66666666666667,0.0,0.4,0.2,0.2,3.38,0.6210762331838565,0.4,2018-09-22,0.6666666666666666,0.6666666666666666
Dan Hardy,182.88,187.96,30,,23,1,4979,6.0,4.0,2.0,0.0,4.0,2.0,0.0,2.198374980837038,0.3360740740740741,0.3333333333333333,0.3,0.3333333333333333,84.55555555555556,0.3333333333333333,0.5815899581589958,0.200836820083682,0.2175732217573222,0.6778242677824268,0.2468619246861924,0.0753138075313807,-0.0777777777777777,0.0,-58.66666666666666,0.0,0.4444444444444444,0.3333333333333333,0.1111111111111111,3.3481526904798407,0.5054347826086957,0.3103448275862068,2010-03-27,0.0,0.0
Gabriel Gonzaga,187.96,193.04,36,,36,1,3690,12.0,10.0,0.0,1.0,4.0,7.0,4.0,2.0362950742399244,0.5432539682539683,1.0952380952380951,0.4035087719298245,0.5238095238095238,95.76190476190476,0.3333333333333333,0.6354166666666666,0.1423611111111111,0.2222222222222222,0.5416666666666666,0.1423611111111111,0.3159722222222222,0.1002380952380951,-0.8571428571428571,-50.28571428571429,0.0,0.8571428571428571,0.6666666666666666,0.1904761904761904,2.9012525487911445,0.6009615384615384,0.7333333333333334,2010-03-21,0.4,0.3333333333333333
Azamat Murzakanov,177.8,180.34,36,10.0,13,0,205,6.0,1.0,0.0,1.0,6.0,5.0,0.0,4.794608472400514,0.5422222222222223,0.3333333333333333,0.1666666666666666,0.0,58.0,1.0,0.7028112449799196,0.253012048192771,0.0441767068273092,0.6666666666666666,0.0562248995983935,0.2771084337349397,0.02,-0.5,-115.0,0.0,0.8333333333333334,0.8333333333333334,0.0,2.946084724005135,0.6086956521739131,0.875,2022-03-12,1.0,1.0
Roan Carneiro,180.34,187.96,38,,17,0,3383,4.0,5.0,0.0,1.0,1.0,1.0,1.0,1.565934065934066,0.4191666666666667,2.25,0.5294117647058824,1.125,271.0,0.0,0.7543859649122807,0.1403508771929824,0.1052631578947368,0.4473684210526316,0.1929824561403508,0.3596491228070175,-0.1116666666666666,-3.5,-331.25,0.25,0.625,0.25,0.375,1.620879120879121,0.6456456456456456,1.0,2015-02-28,0.6666666666666666,0.6666666666666666
Luke Fernandez,185.42,193.04,30,,1,0,72,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2026-03-07,,
Justin Willis,185.42,198.12,31,11.0,10,0,2613,4.0,1.0,0.0,1.0,4.0,1.0,0.0,4.395373291272345,0.575,1.0,0.6666666666666666,0.0,96.75,0.5,0.8325358851674641,0.0909090909090909,0.0765550239234449,0.7942583732057417,0.0669856459330143,0.138755980861244,0.045,-2.5,-115.0,0.0,0.25,0.25,0.0,2.9232386961093586,0.6017191977077364,1.0,2017-07-16,1.0,1.0
Andre Fialho,182.88,187.96,29,,12,0,968,2.0,5.0,0.0,4.0,2.0,2.0,0.0,3.024032042723632,0.4438888888888888,0.0,0.0,0.0,12.833333333333334,0.3333333333333333,0.7152317880794702,0.1589403973509933,0.1258278145695364,0.8609271523178808,0.1059602649006622,0.0331125827814569,-0.1475,0.0,-10.5,0.0,0.8333333333333334,0.8333333333333334,0.0,5.587449933244326,0.5053191489361701,0.6,2022-01-22,0.4,0.0
Maxim Grishin,190.5,198.12,39,,11,0,1080,2.0,3.0,0.0,1.0,1.0,1.0,0.0,3.402061855670103,0.5616666666666668,0.25,0.3333333333333333,0.0,95.0,0.5,0.4064171122994652,0.2085561497326203,0.3850267379679144,0.839572192513369,0.0641711229946524,0.0962566844919786,0.0533333333333332,0.0,95.5,0.0,0.25,0.25,0.0,2.073984232868405,0.5928571428571429,0.6666666666666667,2020-07-11,0.5,0.6666666666666666
Jamall Emmers,177.8,187.96,36,,18,0,191,5.0,4.0,2.0,0.0,2.0,2.0,0.0,5.201584712188301,0.53375,1.125,0.4090909090909091,0.125,139.375,0.375,0.543010752688172,0.3118279569892473,0.1451612903225806,0.8091397849462365,0.1155913978494623,0.075268817204301,0.0975,-3.25,-158.0,0.375,0.5,0.375,0.125,3.6634817058960616,0.5867507886435331,0.7857142857142857,2020-03-07,0.6,0.6666666666666666
Junior Albini,190.5,187.96,28,,7,0,2515,1.0,4.0,0.0,4.0,1.0,1.0,0.0,3.803921568627451,0.6229166666666666,0.75,0.375,0.0,104.5,0.25,0.6185567010309279,0.2061855670103092,0.1752577319587628,0.7525773195876289,0.2061855670103092,0.0412371134020618,0.1224999999999999,1.5,98.5,0.0,0.75,0.5,0.25,5.490196078431373,0.5138888888888888,1.0,2017-07-22,0.25,0.0
Omari Akhmedov,182.88,185.42,33,12.0,35,0,1773,9.0,6.0,0.0,1.0,3.0,2.0,1.0,2.948834392976082,0.399047619047619,2.071428571428572,0.4915254237288136,0.2142857142857142,159.0,0.1428571428571428,0.7104722792607803,0.1724845995893223,0.1170431211498973,0.704312114989733,0.1293634496919918,0.1663244353182751,-0.0180555555555554,0.1666666666666667,58.5,0.0,0.4285714285714285,0.2857142857142857,0.1428571428571428,2.591583409022101,0.5753968253968254,0.6590909090909092,2013-11-09,0.8,1.0
Jose Aldo,170.18,177.8,38,,93,15,373,14.0,9.0,0.0,2.0,7.0,4.0,0.0,3.3425749436839367,0.4576287878787879,0.5909090909090909,0.52,0.1818181818181818,120.1818181818182,0.2727272727272727,0.6726283048211509,0.2076205287713841,0.119751166407465,0.8965785381026439,0.0435458786936236,0.0598755832037325,0.1336190476190475,-1.5892857142857142,-108.92857142857142,0.0,0.3636363636363636,0.3636363636363636,0.0,4.467337859985952,0.5598615916955016,0.9142857142857144,2011-04-30,0.4,0.6666666666666666
Luiz Dutra,180.34,180.34,33,,1,0,4006,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.389830508474576,0.55,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.1,0.9,0.1,0.0,,,,0.0,0.0,0.0,0.0,4.067796610169491,0.4782608695652174,1.0,2014-01-04,0.0,0.0
Ryan Janes,190.5,193.04,36,,7,0,3090,2.0,2.0,1.0,0.0,1.0,1.0,0.0,5.3220696937698,0.3966666666666666,0.3333333333333333,1.0,0.0,120.33333333333331,0.0,0.6904761904761905,0.2142857142857142,0.0952380952380952,0.8690476190476191,0.119047619047619,0.0119047619047619,0.0333333333333333,0.0,-75.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,4.40337909186906,0.6445012787723785,0.6,2016-12-09,0.3333333333333333,0.3333333333333333
Ryan Gandra,185.42,187.96,30,,1,0,79,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2026-02-28,,
Bobby Voelker,182.88,190.5,35,,8,0,4363,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.350282485875707,0.3322222222222222,1.3333333333333333,0.5714285714285714,0.0,113.66666666666669,0.0,0.6753246753246753,0.1558441558441558,0.1688311688311688,0.6103896103896104,0.2922077922077922,0.0974025974025974,-0.21,-4.0,-341.0,0.0,0.3333333333333333,0.3333333333333333,0.0,6.581920903954803,0.4040920716112531,0.6923076923076923,2013-03-16,0.0,0.0
Erik Silva,175.26,180.34,38,,5,0,79,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.4566473988439308,0.355,1.5,0.75,0.0,84.0,0.0,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.6190476190476191,0.3333333333333333,0.0476190476190476,-0.71,-3.0,-142.0,0.5,1.0,0.5,0.5,1.7341040462427746,0.375,0.625,2022-12-10,0.0,0.0
Ailin Perez,165.1,167.64,31,7.0,15,0,79,6.0,1.0,6.0,0.0,6.0,0.0,1.0,3.104383190239494,0.5525,3.8333333333333335,0.4693877551020408,0.1666666666666666,320.0,0.1666666666666666,0.5982532751091703,0.2052401746724891,0.1965065502183406,0.5021834061135371,0.148471615720524,0.3493449781659388,0.0075,-3.5,-216.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.789426118391324,0.5585284280936456,0.6666666666666667,2022-09-03,0.8,1.0
Ivana Petrovic,172.72,177.8,30,,9,0,380,1.0,3.0,0.0,2.0,1.0,0.0,1.0,2.0008035355564484,0.3411111111111111,2.333333333333333,0.4375,1.0,351.0,0.0,0.7228915662650602,0.2289156626506024,0.0481927710843373,0.5903614457831325,0.072289156626506,0.3373493975903614,-0.0566666666666666,0.0,214.0,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.2659702691844115,0.5502392344497608,0.5555555555555556,2023-07-01,0.3333333333333333,0.3333333333333333
